invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total,po_id,po_quantity,po_unit_price,po_line_total,grn_id,grn_quantity,mismatch_type,is_mismatch
INV0032,10-07-2024,V008,Vendor_8,GBP,4,ITM0008,Unit widget assembly component gadget module,20,179.64,3592.8,PO0032,20,179.64,3592.8,GRN0032,20,currency_mismatch,1
INV0032,10-07-2024,V008,Vendor_8,USD,5,ITM0037,Gadget device assembly module accessory assembly,17,279.31,4748.27,PO0032,17,279.31,4748.27,GRN0032,17,MATCH,0
INV0033,18-07-2024,V016,Vendor_16,USD,1,ITM0041,Accessory component widget part module device,4,386.89,1547.56,PO0033,4,386.89,1547.56,GRN0033,4,MATCH,0
INV0033,18-07-2024,V016,Vendor_16,USD,2,ITM0048,Gadget module module unit part,15,490.51,7357.65,PO0033,15,490.51,7357.65,GRN0033,15,MATCH,0
INV0033,18-07-2024,V016,Vendor_16,USD,3,ITM0031,Part widget device assembly,10,104.79,1047.9,PO0033,10,104.79,1047.9,GRN0033,10,MATCH,0
INV0033,18-07-2024,V016,Vendor_16,USD,4,ITM0013,Component component module,18,239.33,4307.94,PO0033,18,239.33,4307.94,GRN0033,18,MATCH,0
INV0033,18-07-2024,V016,Vendor_16,USD,5,ITM0003,Component part widget unit,9,71.86,599.58,PO0033,9,66.62,599.58,GRN0033,9,price_mismatch,1
INV0034,07-07-2024,V014,Vendor_14,INR,1,ITM0048,Accessory module accessory assembly assembly accessory,15,137.03,2329.51,PO0034,17,137.03,2329.51,GRN0034,17,quantity_mismatch,1
INV0034,07-07-2024,V014,Vendor_14,INR,2,ITM0006,Widget unit part assembly component widget,10,156.72,1567.2,PO0034,10,156.72,1567.2,GRN0034,10,MATCH,0
INV0034,07-07-2024,V014,Vendor_14,INR,3,ITM0039,Gadget module assembly device accessory unit,14,167.69,1972.6,PO0034,14,140.9,1972.6,GRN0034,14,price_mismatch,1
INV0034,07-07-2024,V014,Vendor_14,INR,4,ITM0004,Device module assembly,6,476.63,2859.78,PO0034,6,476.63,2859.78,GRN0034,6,MATCH,0
INV0034,07-07-2024,V014,Vendor_14,INR,5,ITM0010,Device module gadget component unit module accessory,2,304.52,609.04,PO0034,2,304.52,609.04,GRN0034,2,MATCH,0
INV0035,13-12-2024,V015,Vendor_15,GBP,1,ITM0024,Device unit assembly module unit component,4,17.83,71.32,PO0035,4,17.83,71.32,GRN0035,4,MATCH,0
INV0035,13-12-2024,V015,Vendor_15,GBP,2,ITM0012,Assembly accessory gadget device device gadget,20,146.36,2927.2,PO0035,20,146.36,2927.2,GRN0035,20,MATCH,0
INV0035,13-12-2024,V015,Vendor_15,GBP,3,ITM0032,Gadget part assembly accessory,15,498.64,7479.6,PO0035,15,498.64,7479.6,GRN0035,15,MATCH,0
INV0035,13-12-2024,V015,Vendor_15,USD,4,ITM0044,Device device assembly component component,6,357.35,2144.1,PO0035,6,357.35,2144.1,GRN0035,6,currency_mismatch,1
INV0035,13-12-2024,V015,Vendor_15,GBP,5,ITM0045,Part assembly gadget gadget,5,122.18,610.9,PO0035,5,122.18,610.9,GRN0035,5,MATCH,0
INV0036,09-09-2024,V001,Vendor_1,GBP,1,ITM0036,Module part assembly unit widget component accessory,16,265.22,4243.52,PO0036,16,265.22,4243.52,GRN0036,16,MATCH,0
INV0036,09-09-2024,V001,Vendor_1,GBP,2,ITM0050,Part widget accessory unit assembly device,12,68.53,822.36,PO0036,12,68.53,822.36,GRN0036,12,MATCH,0
INV0036,09-09-2024,V001,Vendor_1,GBP,3,ITM0050,Unit gadget accessory module accessory widget gadget,5,155.54,777.7,PO0036,5,155.54,777.7,GRN0036,5,MATCH,0
INV0036,09-09-2024,V001,Vendor_1,GBP,4,ITM0011,Accessory component accessory assembly component,3,129.05,387.15,PO0036,3,129.05,387.15,GRN0036,3,MATCH,0
INV0036,09-09-2024,V001,Vendor_1,GBP,5,ITM0041,Component unit unit widget unit unit unit,6,331.07,1986.42,PO0036,6,331.07,1986.42,GRN0036,6,MATCH,0
INV0037,05-11-2024,V011,Vendor_11,USD,1,ITM0002,Widget unit unit,7,384.64,2692.48,PO0037,7,384.64,2692.48,GRN0037,7,MATCH,0
INV0037,05-11-2024,V011,Vendor_11,USD,2,ITM0027,Unit assembly unit component accessory assembly part,13,152.23,1978.99,PO0037,13,152.23,1978.99,GRN0037,13,MATCH,0
INV0037,05-11-2024,V011,Vendor_11,USD,3,ITM0005,Gadget module assembly,11,305.3,3358.3,PO0037,11,305.3,3358.3,GRN0037,11,MATCH,0
INV0037,05-11-2024,V011,Vendor_11,USD,4,ITM0021,Device part accessory gadget module,18,57.56,1036.08,PO0037,18,57.56,1036.08,GRN0037,18,MATCH,0
INV0037,05-11-2024,V011,Vendor_11,USD,5,ITM0016,Gadget assembly gadget widget accessory part,14,127.89,1790.46,PO0037,14,127.89,1790.46,GRN0037,14,MATCH,0
INV0038,22-03-2024,V011,Vendor_11,GBP,1,ITM0013,Assembly assembly assembly component,1,49.57,49.57,PO0038,1,49.57,49.57,GRN0038,1,MATCH,0
INV0038,22-03-2024,V011,Vendor_11,GBP,2,ITM0026,Assembly component unit widget component unit part,16,146.45,2343.2,PO0038,16,146.45,2343.2,GRN0038,16,MATCH,0
INV0038,22-03-2024,V011,Vendor_11,GBP,3,ITM0001,Module part device,13,186.14,2419.82,PO0038,13,186.14,2419.82,GRN0038,13,MATCH,0
INV0038,22-03-2024,V011,Vendor_11,GBP,4,ITM0026,Unit gadget assembly,3,196.24,588.72,PO0038,3,196.24,588.72,GRN0038,3,MATCH,0
INV0038_DUP,22-03-2024,V011,Vendor_11,GBP,5,ITM0029,Component accessory device gadget accessory module part,11,281.13,3092.43,PO0038,11,281.13,3092.43,GRN0038,11,duplicate_invoice,1
INV0039,06-07-2024,V005,Vendor_5,EUR,1,ITM0039,Module widget widget device part assembly gadget,17,74.19,1261.23,PO0039,17,74.19,1261.23,GRN0039,17,MATCH,0
INV0039,06-07-2024,V005,Vendor_5,EUR,2,ITM0040,Gadget accessory device component module,17,268.51,4564.67,PO0039,17,268.51,4564.67,GRN0039,17,item_not_in_po,1
INV0039,06-07-2024,V005,Vendor_5,EUR,3,ITM0046,Component part module device accessory unit part,1,300.47,300.47,PO0039,1,300.47,300.47,GRN0039,1,MATCH,0
INV0039,06-07-2024,V005,Vendor_5,EUR,4,ITM0017,Unit device unit gadget unit unit part,5,411.72,2058.6,PO0039,5,411.72,2058.6,GRN0039,5,MATCH,0
INV0039,06-07-2024,V005,Vendor_5,EUR,5,ITM0016,Unit device gadget,15,160.28,2404.2,PO0039,15,160.28,2404.2,GRN0039,15,MATCH,0
INV0040,18-03-2024,V014,Vendor_14,EUR,1,ITM0027,Device accessory part device widget gadget gadget,11,499.07,5489.77,PO0040,11,499.07,5489.77,GRN0040,11,MATCH,0
INV0040,18-03-2024,V014,Vendor_14,EUR,2,ITM0031,Module accessory assembly assembly assembly device part,9,306.99,2762.91,PO0040,9,306.99,2762.91,GRN0040,9,MATCH,0
INV0040,18-03-2024,V014,Vendor_14,EUR,3,ITM0013,Component component accessory accessory,10,353.93,3539.3,PO0040,10,353.93,3539.3,GRN0040,10,MATCH,0
INV0040,18-03-2024,V014,Vendor_14,EUR,4,ITM0045,Component module accessory part component gadget,18,192.95,3473.1,PO0040,18,192.95,3473.1,GRN0040,18,MATCH,0
INV0040,18-03-2024,V014,Vendor_14,EUR,5,ITM0026,Accessory part component component device,12,462.38,5548.56,PO0040,12,462.38,5548.56,GRN0040,12,MATCH,0
INV0041,01-12-2024,V009,Vendor_9,INR,1,ITM0014,Part component unit component,3,309.76,1239.04,PO0041,4,309.76,1239.04,GRN0041,4,quantity_mismatch,1
INV0041,01-12-2024,V009,Vendor_9,INR,2,ITM0038,Component device assembly unit,2,54.6,109.2,PO0041,2,54.6,109.2,GRN0041,2,MATCH,0
INV0041,01-12-2024,V009,Vendor_9,INR,3,ITM0022,Widget device widget assembly accessory module,16,241.34,3861.44,PO0041,16,241.34,3861.44,GRN0041,16,MATCH,0
INV0041,01-12-2024,V009,Vendor_9,INR,4,ITM0013,Component unit accessory widget unit,18,370.65,6671.7,PO0041,18,370.65,6671.7,GRN0041,18,MATCH,0
INV0041,01-12-2024,V009,Vendor_9,INR,5,ITM0003,Module part accessory widget,13,433.86,5135.52,PO0041,13,395.04,5135.52,GRN0041,13,price_mismatch,1
INV0042,05-04-2024,V010,Vendor_10,USD,1,ITM0001,Unit widget accessory component accessory,18,264.54,4761.72,PO0042,18,264.54,4761.72,GRN0042,18,MATCH,0
INV0042,05-04-2024,V010,Vendor_10,USD,2,ITM0009,Assembly gadget gadget gadget assembly component gadget,11,396.43,4360.73,PO0042,11,396.43,4360.73,GRN0042,11,MATCH,0
INV0042,05-04-2024,V010,Vendor_10,USD,3,ITM0037,Gadget part accessory part,17,167.32,2844.44,PO0042,17,167.32,2844.44,GRN0042,17,MATCH,0
INV0042,05-04-2024,V010,Vendor_10,USD,4,ITM0026,Gadget gadget component,8,8.38,67.04,PO0042,8,8.38,67.04,GRN0042,8,MATCH,0
INV0042,05-04-2024,V010,Vendor_10,USD,5,ITM0025,Assembly component component unit,19,10.66,202.54,PO0042,19,10.66,202.54,GRN0042,19,MATCH,0
INV0043,30-11-2024,V012,Vendor_12,EUR,1,ITM0004,Assembly gadget device,10,346.69,3466.9,PO0043,10,346.69,3466.9,GRN0043,10,item_not_in_po,1
INV0043,30-11-2024,V012,Vendor_12,EUR,2,ITM0041,Module gadget accessory assembly assembly,20,189.94,3798.8,PO0043,20,189.94,3798.8,GRN0043,20,MATCH,0
INV0043,30-11-2024,V012,Vendor_12,EUR,3,ITM0045,Accessory device part part device device unit,3,265.13,795.39,PO0043,3,265.13,795.39,GRN0043,3,item_not_in_po,1
INV0043,30-11-2024,V012,Vendor_12,EUR,4,ITM0034,Widget unit widget assembly assembly,19,270.65,5142.35,PO0043,19,270.65,5142.35,GRN0043,19,MATCH,0
INV0043,30-11-2024,V012,Vendor_12,EUR,5,ITM0011,Part module device device assembly,17,225.51,3833.67,PO0043,17,225.51,3833.67,GRN0043,17,MATCH,0
INV0044,29-01-2024,V015,Vendor_15,EUR,1,ITM0033,Assembly widget assembly part device module,1,374.17,374.17,PO0044,1,374.17,374.17,GRN0044,1,MATCH,0
INV0044,29-01-2024,V015,Vendor_15,EUR,2,ITM0038,Widget module widget,2,467.62,935.24,PO0044,2,467.62,935.24,GRN0044,2,MATCH,0
INV0044,29-01-2024,V015,Vendor_15,EUR,3,ITM0005,Widget module device device accessory unit,14,190.36,2665.04,PO0044,14,190.36,2665.04,GRN0044,14,MATCH,0
INV0044,29-01-2024,V015,Vendor_15,EUR,4,ITM0025,Part accessory module device unit assembly,12,63.72,764.64,PO0044,12,63.72,764.64,GRN0044,0,grn_not_received,1
INV0044,29-01-2024,V015,Vendor_15,EUR,5,ITM0035,Assembly device component widget widget component,18,228.9,3868.92,PO0044,18,214.94,3868.92,GRN0044,18,price_mismatch,1
INV0045,13-07-2024,V008,Vendor_8,EUR,1,ITM0030,Gadget gadget part device widget,14,309.39,4331.46,PO0045,14,309.39,4331.46,GRN0045,14,MATCH,0
INV0045_DUP,13-07-2024,V008,Vendor_8,EUR,2,ITM0002,Gadget widget widget unit,2,126.14,252.28,PO0045,2,126.14,252.28,GRN0045,2,duplicate_invoice,1
INV0045,13-07-2024,V008,Vendor_8,EUR,3,ITM0003,Module assembly device device gadget accessory,8,408.81,3270.48,PO0045,8,408.81,3270.48,GRN0045,8,item_not_in_po,1
INV0045,13-07-2024,V008,Vendor_8,EUR,4,ITM0047,Component unit device component component gadget unit,8,209.71,1677.68,PO0045,8,209.71,1677.68,GRN0045,8,MATCH,0
INV0045,13-07-2024,V008,Vendor_8,EUR,5,ITM0018,Unit unit device,6,314.87,1889.22,PO0045,6,314.87,1889.22,GRN0045,6,MATCH,0
INV0046,06-08-2024,V018,Vendor_18,INR,1,ITM0004,Accessory device part component module,5,153.44,767.2,PO0046,5,153.44,767.2,GRN0046,5,MATCH,0
INV0046,06-08-2024,V018,Vendor_18,INR,2,ITM0012,Assembly part component device part accessory unit,14,280.86,3932.04,PO0046,14,280.86,3932.04,GRN0046,14,MATCH,0
INV0046,06-08-2024,V018,Vendor_18,INR,3,ITM0009,Component gadget unit accessory part widget,7,30.51,213.57,PO0046,7,30.51,213.57,GRN0046,7,MATCH,0
INV0046,06-08-2024,V018,Vendor_18,INR,4,ITM0025,Unit part gadget device device unit assembly,11,155.08,1705.88,PO0046,11,155.08,1705.88,GRN0046,11,MATCH,0
INV0046,06-08-2024,V018,Vendor_18,INR,5,ITM0001,Accessory accessory gadget accessory,16,523.56,7322.4,PO0046,16,457.65,7322.4,GRN0046,16,price_mismatch,1
INV0047,22-12-2024,V020,Vendor_20,EUR,1,ITM0026,Assembly device module assembly,12,157.67,1892.04,PO0047,12,157.67,1892.04,GRN0047,12,MATCH,0
INV0047,22-12-2024,V020,Vendor_20,EUR,2,ITM0024,Part assembly part device device component gadget,11,209.9,2308.9,PO0047,11,209.9,2308.9,GRN0047,11,MATCH,0
INV0047,22-12-2024,V020,Vendor_20,EUR,3,ITM0037,Device widget assembly unit,14,151.12,2115.68,PO0047,14,151.12,2115.68,GRN0047,14,MATCH,0
INV0047,22-12-2024,V020,Vendor_20,EUR,4,ITM0013,Component unit component assembly accessory,11,132.38,1456.18,PO0047,11,132.38,1456.18,GRN0047,11,MATCH,0
INV0047,22-12-2024,V020,Vendor_20,EUR,5,ITM0032,Assembly device module gadget assembly gadget,18,495.21,8913.78,PO0047,18,495.21,8913.78,GRN0047,18,MATCH,0
INV0048,31-01-2024,V017,Vendor_17,USD,1,ITM0005,Device module part,8,38.64,309.12,PO0048,8,38.64,309.12,GRN0048,8,MATCH,0
INV0048,31-01-2024,V017,Vendor_17,USD,2,ITM0010,Gadget assembly widget,20,456.81,9136.2,PO0048,20,456.81,9136.2,GRN0048,0,grn_not_received,1
INV0048,31-01-2024,V017,Vendor_17,USD,3,ITM0043,Widget assembly module widget device assembly,10,13.49,134.9,PO0048,10,13.49,134.9,GRN0048,10,MATCH,0
INV0048,31-01-2024,V017,Vendor_17,USD,4,ITM0045,Part accessory widget widget gadget gadget,17,129.95,2209.15,PO0048,17,129.95,2209.15,GRN0048,17,MATCH,0
INV0048,31-01-2024,V017,Vendor_17,USD,5,ITM0023,Part widget accessory assembly component,8,153.49,1227.92,PO0048,8,153.49,1227.92,GRN0048,8,MATCH,0
INV0049,11-02-2024,V002,Vendor_2,USD,1,ITM0026,Module assembly unit device widget part,11,285.1,3136.1,PO0049,11,285.1,3136.1,GRN0049,11,MATCH,0
INV0049,11-02-2024,V002,Vendor_2,USD,2,ITM0007,Accessory component accessory device unit component accessory,9,450.16,4051.44,PO0049,9,450.16,4051.44,GRN0049,9,MATCH,0
INV0049,11-02-2024,V002,Vendor_2,USD,3,ITM0037,Gadget part widget,7,295.58,2069.06,PO0049,7,295.58,2069.06,GRN0049,7,MATCH,0
INV0049,11-02-2024,V002,Vendor_2,USD,4,ITM0049,Accessory component unit unit part device,18,169.21,3045.78,PO0049,18,169.21,3045.78,GRN0049,18,MATCH,0
INV0049,11-02-2024,V002,Vendor_2,USD,5,ITM0049,Part device widget device,12,31.58,378.96,PO0049,12,31.58,378.96,GRN0049,12,MATCH,0
INV0050,11-08-2024,V008,Vendor_8,USD,1,ITM0022,Device accessory module device widget component accessory,16,117.93,1886.88,PO0050,16,117.93,1886.88,GRN0050,16,item_not_in_po,1
INV0050,11-08-2024,V008,Vendor_8,USD,2,ITM0036,Module device unit widget unit part,3,45.61,136.83,PO0050,3,45.61,136.83,GRN0050,3,MATCH,0
INV0050,11-08-2024,V008,Vendor_8,USD,3,ITM0010,Device unit device component widget widget,10,225.14,2251.4,PO0050,10,225.14,2251.4,GRN0050,10,MATCH,0
INV0050,11-08-2024,V008,Vendor_8,USD,4,ITM0049,Widget widget module unit assembly,4,21.22,72.0,PO0050,4,18.0,72.0,GRN0050,4,price_mismatch,1
INV0050,11-08-2024,V008,Vendor_8,USD,5,ITM0023,Widget unit component module component module widget,18,453.08,8155.44,PO0050,18,453.08,8155.44,GRN0050,18,MATCH,0
INV0051,04-05-2024,V019,Vendor_19,EUR,1,ITM0044,Gadget component component gadget gadget component,10,244.69,2446.9,PO0051,10,244.69,2446.9,GRN0051,10,MATCH,0
INV0051,04-05-2024,V019,Vendor_19,EUR,2,ITM0005,Component component unit unit gadget,4,72.07,288.28,PO0051,4,72.07,288.28,GRN0051,4,MATCH,0
INV0051,04-05-2024,V019,Vendor_19,EUR,3,ITM0001,Component unit part component module part,20,72.38,1447.6,PO0051,20,72.38,1447.6,GRN0051,20,MATCH,0
INV0051,04-05-2024,V019,Vendor_19,EUR,4,ITM0021,Accessory gadget component accessory accessory component device,16,484.04,7744.64,PO0051,16,484.04,7744.64,GRN0051,16,MATCH,0
INV0051,04-05-2024,V019,Vendor_19,EUR,5,ITM0016,Module part module gadget unit,19,498.65,9474.35,PO0051,19,498.65,9474.35,GRN0051,19,MATCH,0
INV0052,02-04-2024,V018,Vendor_18,USD,1,ITM0047,Accessory gadget part part widget part,16,338.12,4733.68,PO0052,14,338.12,4733.68,GRN0052,14,quantity_mismatch,1
INV0052,02-04-2024,V018,Vendor_18,USD,2,ITM0009,Component unit device part widget,20,242.22,4844.4,PO0052,20,242.22,4844.4,GRN0052,20,MATCH,0
INV0052,02-04-2024,V018,Vendor_18,USD,3,ITM0026,Assembly accessory device assembly part module accessory,18,298.94,5380.92,PO0052,18,298.94,5380.92,GRN0052,18,MATCH,0
INV0052,02-04-2024,V018,Vendor_18,USD,4,ITM0006,Device unit module,20,26.93,538.6,PO0052,20,26.93,538.6,GRN0052,20,MATCH,0
INV0052,02-04-2024,V018,Vendor_18,USD,5,ITM0042,Accessory component part widget widget gadget,17,281.21,4780.57,PO0052,17,281.21,4780.57,GRN0052,17,MATCH,0
INV0053_DUP,18-12-2024,V019,Vendor_19,EUR,1,ITM0029,Module device unit assembly module,1,243.97,243.97,PO0053,1,243.97,243.97,GRN0053,1,duplicate_invoice,1
INV0053,18-12-2024,V019,Vendor_19,EUR,2,ITM0019,Accessory widget part device module module,8,262.95,1840.65,PO0053,7,262.95,1840.65,GRN0053,7,quantity_mismatch,1
INV0053,18-12-2024,V019,Vendor_19,EUR,3,ITM0023,Widget device assembly widget widget device,1,425.34,425.34,PO0053,1,425.34,425.34,GRN0053,1,MATCH,0
INV0053,18-12-2024,V019,Vendor_19,EUR,4,ITM0042,Device gadget accessory,8,260.42,2083.36,PO0053,8,260.42,2083.36,GRN0053,8,MATCH,0
INV0053,18-12-2024,V019,Vendor_19,EUR,5,ITM0036,Component module assembly part,6,97.26,583.56,PO0053,6,97.26,583.56,GRN0053,6,MATCH,0
INV0054,02-12-2024,V014,Vendor_14,INR,1,ITM0002,Part assembly module widget gadget component device,3,290.79,872.37,PO0054,3,290.79,872.37,GRN0054,3,MATCH,0
INV0054,02-12-2024,V014,Vendor_14,INR,2,ITM0035,Module gadget gadget device,16,266.22,4259.52,PO0054,16,266.22,4259.52,GRN0054,16,MATCH,0
INV0054,02-12-2024,V014,Vendor_14,INR,3,ITM0041,Unit unit unit module part,20,96.01,1808.0,PO0054,20,90.4,1808.0,GRN0054,20,price_mismatch,1
INV0054_DUP,02-12-2024,V014,Vendor_14,INR,4,ITM0044,Accessory unit device component component,4,95.61,382.44,PO0054,4,95.61,382.44,GRN0054,4,duplicate_invoice,1
INV0054,02-12-2024,V014,Vendor_14,INR,5,ITM0045,Assembly module gadget module,6,245.9,1475.4,PO0054,6,245.9,1475.4,GRN0054,6,MATCH,0
INV0055,02-10-2024,V006,Vendor_6,EUR,1,ITM0032,Gadget component assembly widget module,1,244.88,244.88,PO0055,1,244.88,244.88,GRN0055,1,MATCH,0
INV0055_DUP,02-10-2024,V006,Vendor_6,EUR,2,ITM0013,Accessory assembly assembly device module part,16,87.79,1404.64,PO0055,16,87.79,1404.64,GRN0055,16,duplicate_invoice,1
INV0055,02-10-2024,V006,Vendor_6,EUR,3,ITM0037,Part gadget widget,8,271.12,2168.96,PO0055,8,271.12,2168.96,GRN0055,8,MATCH,0
INV0055,02-10-2024,V006,Vendor_6,GBP,4,ITM0011,Unit device assembly assembly unit component,18,412.52,7425.36,PO0055,18,412.52,7425.36,GRN0055,18,currency_mismatch,1
INV0055,02-10-2024,V006,Vendor_6,EUR,5,ITM0024,Part widget device assembly accessory widget part,8,152.37,1218.96,PO0055,8,152.37,1218.96,GRN0055,8,MATCH,0
INV0056_DUP,17-01-2024,V015,Vendor_15,GBP,1,ITM0023,Module accessory device,8,108.89,871.12,PO0056,8,108.89,871.12,GRN0056,8,duplicate_invoice,1
INV0056,17-01-2024,V015,Vendor_15,GBP,2,ITM0048,Device part unit module unit part part,2,287.19,574.38,PO0056,2,287.19,574.38,GRN0056,2,MATCH,0
INV0056,17-01-2024,V015,Vendor_15,GBP,3,ITM0035,Unit gadget accessory component unit,17,492.82,8377.94,PO0056,17,492.82,8377.94,GRN0056,17,MATCH,0
INV0056,17-01-2024,V015,Vendor_15,GBP,4,ITM0044,Gadget device module,2,496.28,992.56,PO0056,2,496.28,992.56,GRN0056,2,MATCH,0
INV0056,17-01-2024,V015,Vendor_15,GBP,5,ITM0042,Device gadget gadget component,8,381.93,3055.44,PO0056,8,381.93,3055.44,GRN0056,8,MATCH,0
INV0057,12-12-2024,V013,Vendor_13,INR,1,ITM0010,Unit unit module widget part device module,9,348.88,3139.92,PO0057,9,348.88,3139.92,GRN0057,9,MATCH,0
INV0057,12-12-2024,V013,Vendor_13,INR,2,ITM0024,Accessory component widget device device device,15,319.25,4788.75,PO0057,15,319.25,4788.75,GRN0057,15,MATCH,0
INV0057,12-12-2024,V013,Vendor_13,INR,3,ITM0045,Part part module accessory part,16,137.93,2206.88,PO0057,16,137.93,2206.88,GRN0057,16,MATCH,0
INV0057,12-12-2024,V013,Vendor_13,USD,4,ITM0019,Assembly gadget part part accessory,2,27.74,55.48,PO0057,2,27.74,55.48,GRN0057,2,currency_mismatch,1
INV0057,12-12-2024,V013,Vendor_13,INR,5,ITM0041,Widget accessory gadget assembly accessory module,5,441.66,2208.3,PO0057,5,441.66,2208.3,GRN0057,5,MATCH,0
INV0058,03-06-2024,V006,Vendor_6,GBP,1,ITM0006,Component module accessory gadget module,10,364.36,3643.6,PO0058,10,364.36,3643.6,GRN0058,10,MATCH,0
INV0058,03-06-2024,V006,Vendor_6,GBP,2,ITM0049,Module widget widget gadget,3,70.69,212.07,PO0058,3,70.69,212.07,GRN0058,3,MATCH,0
INV0058,03-06-2024,V006,Vendor_6,GBP,3,ITM0015,Device widget device part accessory module gadget,3,133.99,354.99,PO0058,3,118.33,354.99,GRN0058,3,price_mismatch,1
INV0058,03-06-2024,V006,Vendor_6,GBP,4,ITM0006,Widget module component,13,387.86,5042.18,PO0058,13,387.86,5042.18,GRN0058,13,MATCH,0
INV0058,03-06-2024,V006,Vendor_6,GBP,5,ITM0049,Unit device widget unit,20,326.76,6535.2,PO0058,20,326.76,6535.2,GRN0058,20,MATCH,0
INV0059,13-08-2024,V012,Vendor_12,EUR,1,ITM0041,Accessory unit module gadget,4,74.31,297.24,PO0059,4,74.31,297.24,GRN0059,4,MATCH,0
INV0059,13-08-2024,V012,Vendor_12,EUR,2,ITM0008,Device module module part component unit component,20,302.0,6040.0,PO0059,20,302.0,6040.0,GRN0059,20,MATCH,0
INV0059,13-08-2024,V012,Vendor_12,EUR,3,ITM0039,Part device part unit component,17,305.43,5192.31,PO0059,17,305.43,5192.31,GRN0059,17,MATCH,0
INV0059,13-08-2024,V012,Vendor_12,EUR,4,ITM0013,Component widget accessory accessory assembly gadget,16,320.85,5133.6,PO0059,16,320.85,5133.6,GRN0059,16,MATCH,0
INV0059,13-08-2024,V012,Vendor_12,EUR,5,ITM0005,Part widget module component module part module,18,343.06,6175.08,PO0059,18,343.06,6175.08,GRN0059,18,MATCH,0
INV0060,29-08-2024,V003,Vendor_3,USD,1,ITM0038,Widget gadget accessory,13,255.77,3325.01,PO0060,13,255.77,3325.01,GRN0060,13,MATCH,0
INV0060,29-08-2024,V003,Vendor_3,USD,2,ITM0041,Device module module unit assembly gadget widget,3,258.1,774.3,PO0060,3,258.1,774.3,GRN0060,3,MATCH,0
INV0060,29-08-2024,V003,Vendor_3,USD,3,ITM0014,Assembly module unit part,3,158.53,475.59,PO0060,3,158.53,475.59,GRN0060,3,MATCH,0
INV0060,29-08-2024,V003,Vendor_3,USD,4,ITM0028,Widget widget module assembly,20,32.24,644.8,PO0060,20,32.24,644.8,GRN0060,20,MATCH,0
INV0060,29-08-2024,V003,Vendor_3,USD,5,ITM0043,Gadget device device gadget,12,263.89,3166.68,PO0060,12,263.89,3166.68,GRN0060,12,MATCH,0
INV0061,12-05-2024,V006,Vendor_6,GBP,1,ITM0009,Device gadget accessory module module,17,36.62,622.54,PO0061,17,36.62,622.54,GRN0061,17,MATCH,0
INV0061,12-05-2024,V006,Vendor_6,GBP,2,ITM0046,Unit assembly assembly widget part gadget gadget,5,447.66,1790.64,PO0061,4,447.66,1790.64,GRN0061,4,quantity_mismatch,1
INV0061,12-05-2024,V006,Vendor_6,GBP,3,ITM0044,Component assembly widget,1,126.05,126.05,PO0061,1,126.05,126.05,GRN0061,0,grn_not_received,1
INV0061,12-05-2024,V006,Vendor_6,GBP,4,ITM0031,Module gadget accessory part assembly,14,116.14,1625.96,PO0061,14,116.14,1625.96,GRN0061,14,item_not_in_po,1
